crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank,shap
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,80343566800014,0.6979548931121826,YAPALA,5 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,4,"{""bias"": 1.1616770029067993, ""margin"": 0.8375767469406128, ""prob_from_margin"": 0.6979546055814424, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.119460344314575, ""value"": 0.4051978588104248, ""model_input"": 0.4051978588104248}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1269840002059937, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.834766685962677, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.7727862596511841, ""value"": 0.5227272727272727, ""model_input"": 0.5227272727272727}, {""feature"": ""addr_jaro"", ""shap"": 0.7021579146385193, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.45497432351112366, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.4426158368587494, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_count"", ""shap"": 0.41119280457496643, ""value"": 2.0, ""model_input"": 2.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.4103256165981293, ""value"": 0.5227272727272727, ""model_input"": 0.5227272727272727}, {""feature"": ""name_semantic_second"", ""shap"": -0.3750777542591095, ""value"": 0.334852933883667, ""model_input"": 0.334852933883667}]}"
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,47893595000020,0.5866245031356812,ALPAYA,5 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,5,"{""bias"": 1.1616770029067993, ""margin"": 0.35002851486206055, ""prob_from_margin"": 0.58662449368002, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.9288220405578613, ""value"": 0.334852933883667, ""model_input"": 0.334852933883667}, {""feature"": ""addr_token_overlap"", ""shap"": 1.1278356313705444, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.0407313108444214, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8377333283424377, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.7839890718460083, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.4962259829044342, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.4676128029823303, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.4614071846008301, ""value"": 0.5227272727272727, ""model_input"": 0.5227272727272727}, {""feature"": ""name_semantic_second"", ""shap"": -0.4384504556655884, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.34344181418418884, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,19691495600012,0.9996604919433594,CLG,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,1,"{""bias"": 1.1616770029067993, ""margin"": 7.987553119659424, ""prob_from_margin"": 0.999660451147598, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.5264766216278076, ""value"": 0.8882231712341309, ""model_input"": 0.8882231712341309}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.9303540587425232, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.8241069912910461, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.7007756233215332, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6294800639152527, ""value"": 0.8, ""model_input"": 0.8}, {""feature"": ""street_number_diff"", ""shap"": 0.5899113416671753, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.48938605189323425, ""value"": 0.7502548694610596, ""model_input"": 0.7502548694610596}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.39908310770988464, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": 0.3538386821746826, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_sigle"", ""shap"": 0.226364403963089, ""value"": 0.7642857142857143, ""model_input"": 0.7642857142857143}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,19691495600012,0.9996604919433594,CLG,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,1,"{""bias"": 1.1616770029067993, ""margin"": 7.987553119659424, ""prob_from_margin"": 0.999660451147598, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.5264766216278076, ""value"": 0.8882231712341309, ""model_input"": 0.8882231712341309}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.9303540587425232, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.8241069912910461, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.7007756233215332, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6294800639152527, ""value"": 0.8, ""model_input"": 0.8}, {""feature"": ""street_number_diff"", ""shap"": 0.5899113416671753, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.48938605189323425, ""value"": 0.7502548694610596, ""model_input"": 0.7502548694610596}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.39908310770988464, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": 0.3538386821746826, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_sigle"", ""shap"": 0.226364403963089, ""value"": 0.7642857142857143, ""model_input"": 0.7642857142857143}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,53239583700018,0.9668074250221252,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,"{""bias"": 1.1616770029067993, ""margin"": 3.371671676635742, ""prob_from_margin"": 0.9668073786028148, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 1.2498259544372559, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 1.237351417541504, ""value"": 0.6504433155059814, ""model_input"": 0.6504433155059814}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8193973302841187, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""type_of_max_name"", ""shap"": 0.6154439449310303, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.4453125298023224, ""value"": 0.33349312123662783, ""model_input"": 0.33349312123662783}, {""feature"": ""addr_levenshtein"", ""shap"": -0.39604803919792175, ""value"": 0.23076923076923073, ""model_input"": 0.23076923076923073}, {""feature"": ""name_semantic_second"", ""shap"": -0.3890509605407715, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.3839046359062195, ""value"": 0.605894105894106, ""model_input"": 0.605894105894106}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3281520903110504, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_gap"", ""shap"": 0.3090694844722748, ""value"": 0.6504433155059814, ""model_input"": 0.6504433155059814}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,53239583700018,0.9668074250221252,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,"{""bias"": 1.1616770029067993, ""margin"": 3.371671676635742, ""prob_from_margin"": 0.9668073786028148, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 1.2498259544372559, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 1.237351417541504, ""value"": 0.6504433155059814, ""model_input"": 0.6504433155059814}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8193973302841187, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""type_of_max_name"", ""shap"": 0.6154439449310303, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.4453125298023224, ""value"": 0.33349312123662783, ""model_input"": 0.33349312123662783}, {""feature"": ""addr_levenshtein"", ""shap"": -0.39604803919792175, ""value"": 0.23076923076923073, ""model_input"": 0.23076923076923073}, {""feature"": ""name_semantic_second"", ""shap"": -0.3890509605407715, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.3839046359062195, ""value"": 0.605894105894106, ""model_input"": 0.605894105894106}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3281520903110504, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_gap"", ""shap"": 0.3090694844722748, ""value"": 0.6504433155059814, ""model_input"": 0.6504433155059814}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,19692157100010,0.9514957070350647,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,"{""bias"": 1.1616770029067993, ""margin"": 2.976381778717041, ""prob_from_margin"": 0.9514956568472125, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.7135910987854004, ""value"": 0.7502548694610596, ""model_input"": 0.7502548694610596}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.269785761833191, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.6652762293815613, ""value"": 57.0, ""model_input"": 57.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.6566309928894043, ""value"": 0.5100529100529101, ""model_input"": 0.5100529100529101}, {""feature"": ""name_semantic_second"", ""shap"": 0.604360818862915, ""value"": 0.7192440032958984, ""model_input"": 0.7192440032958984}, {""feature"": ""addr_token_overlap"", ""shap"": -0.4530234932899475, ""value"": 0.14285714285714285, ""model_input"": 0.14285714285714285}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.42497384548187256, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.41283029317855835, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""is_siege"", ""shap"": 0.31434503197669983, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_jaro_max"", ""shap"": -0.2645154893398285, ""value"": 0.8380952380952381, ""model_input"": 0.8380952380952381}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,19692157100010,0.9514957070350647,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,"{""bias"": 1.1616770029067993, ""margin"": 2.976381778717041, ""prob_from_margin"": 0.9514956568472125, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.7135910987854004, ""value"": 0.7502548694610596, ""model_input"": 0.7502548694610596}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.269785761833191, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.6652762293815613, ""value"": 57.0, ""model_input"": 57.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.6566309928894043, ""value"": 0.5100529100529101, ""model_input"": 0.5100529100529101}, {""feature"": ""name_semantic_second"", ""shap"": 0.604360818862915, ""value"": 0.7192440032958984, ""model_input"": 0.7192440032958984}, {""feature"": ""addr_token_overlap"", ""shap"": -0.4530234932899475, ""value"": 0.14285714285714285, ""model_input"": 0.14285714285714285}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.42497384548187256, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.41283029317855835, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""is_siege"", ""shap"": 0.31434503197669983, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_jaro_max"", ""shap"": -0.2645154893398285, ""value"": 0.8380952380952381, ""model_input"": 0.8380952380952381}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,50898280800018,0.9348527789115906,ASSOCIATION SPORTIVE DU COLLEGE MARYSE BASTIE,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,4,"{""bias"": 1.1616770029067993, ""margin"": 2.663740634918213, ""prob_from_margin"": 0.9348528533560462, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 1.7853270769119263, ""value"": 0.736629843711853, ""model_input"": 0.736629843711853}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8916468620300293, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_association"", ""shap"": -0.7553015947341919, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.6826542615890503, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6350823044776917, ""value"": 0.8, ""model_input"": 0.8}, {""feature"": ""name_addr_consistency"", ""shap"": -0.617459774017334, ""value"": 0.42329057773502227, ""model_input"": 0.42329057773502227}, {""feature"": ""name_length_max"", ""shap"": -0.4803576171398163, ""value"": 45.0, ""model_input"": 45.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.4573083817958832, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.4031135141849518, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3865063190460205, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,50898280800018,0.9348527789115906,ASSOCIATION SPORTIVE DU COLLEGE MARYSE BASTIE,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,4,"{""bias"": 1.1616770029067993, ""margin"": 2.663740634918213, ""prob_from_margin"": 0.9348528533560462, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 1.7853270769119263, ""value"": 0.736629843711853, ""model_input"": 0.736629843711853}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.8916468620300293, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_association"", ""shap"": -0.7553015947341919, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.6826542615890503, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6350823044776917, ""value"": 0.8, ""model_input"": 0.8}, {""feature"": ""name_addr_consistency"", ""shap"": -0.617459774017334, ""value"": 0.42329057773502227, ""model_input"": 0.42329057773502227}, {""feature"": ""name_length_max"", ""shap"": -0.4803576171398163, ""value"": 45.0, ""model_input"": 45.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.4573083817958832, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.4031135141849518, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3865063190460205, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,53300386900013,0.8866317868232727,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,5,"{""bias"": 1.1616770029067993, ""margin"": 2.0567872524261475, ""prob_from_margin"": 0.8866316383791791, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 1.2106326818466187, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.8477683067321777, ""value"": 0.6315536499023438, ""model_input"": 0.6315536499023438}, {""feature"": ""type_of_max_name"", ""shap"": 0.8398005962371826, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.642673671245575, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""addr_levenshtein"", ""shap"": -0.46450352668762207, ""value"": 0.36363636363636365, ""model_input"": 0.36363636363636365}, {""feature"": ""name_semantic_second"", ""shap"": -0.41659218072891235, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.38424327969551086, ""value"": 0.6085858585858586, ""model_input"": 0.6085858585858586}, {""feature"": ""street_number_diff"", ""shap"": -0.3706400692462921, ""value"": 57.0, ""model_input"": 57.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3222375512123108, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.3106256425380707, ""value"": 0.3165327062107365, ""model_input"": 0.3165327062107365}]}"
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,53300386900013,0.8866317868232727,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,5,"{""bias"": 1.1616770029067993, ""margin"": 2.0567872524261475, ""prob_from_margin"": 0.8866316383791791, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 1.2106326818466187, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 0.8477683067321777, ""value"": 0.6315536499023438, ""model_input"": 0.6315536499023438}, {""feature"": ""type_of_max_name"", ""shap"": 0.8398005962371826, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.642673671245575, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""addr_levenshtein"", ""shap"": -0.46450352668762207, ""value"": 0.36363636363636365, ""model_input"": 0.36363636363636365}, {""feature"": ""name_semantic_second"", ""shap"": -0.41659218072891235, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": -0.38424327969551086, ""value"": 0.6085858585858586, ""model_input"": 0.6085858585858586}, {""feature"": ""street_number_diff"", ""shap"": -0.3706400692462921, ""value"": 57.0, ""model_input"": 57.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3222375512123108, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.3106256425380707, ""value"": 0.3165327062107365, ""model_input"": 0.3165327062107365}]}"
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,19692157100010,0.9963322281837463,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,1,"{""bias"": 1.1616770029067993, ""margin"": 5.604494094848633, ""prob_from_margin"": 0.9963322196823283, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 3.081599712371826, ""value"": 0.8973951935768127, ""model_input"": 0.8973951935768127}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.1475553512573242, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.0175179243087769, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.9289469122886658, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": -0.5868107080459595, ""value"": 33.0, ""model_input"": 33.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5059664845466614, ""value"": 0.5105374949124949, ""model_input"": 0.5105374949124949}, {""feature"": ""name_semantic_second"", ""shap"": 0.475945383310318, ""value"": 0.7700730562210083, ""model_input"": 0.7700730562210083}, {""feature"": ""addr_token_overlap"", ""shap"": -0.4534475803375244, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": 0.4492613673210144, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.41960930824279785, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES-CHARPIEU,19692157100010,0.9963322281837463,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,1,"{""bias"": 1.1616770029067993, ""margin"": 5.604494094848633, ""prob_from_margin"": 0.9963322196823283, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 3.081599712371826, ""value"": 0.8973951935768127, ""model_input"": 0.8973951935768127}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.1475553512573242, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.0175179243087769, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.9289469122886658, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": -0.5868107080459595, ""value"": 33.0, ""model_input"": 33.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5059664845466614, ""value"": 0.5105374949124949, ""model_input"": 0.5105374949124949}, {""feature"": ""name_semantic_second"", ""shap"": 0.475945383310318, ""value"": 0.7700730562210083, ""model_input"": 0.7700730562210083}, {""feature"": ""addr_token_overlap"", ""shap"": -0.4534475803375244, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": 0.4492613673210144, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.41960930824279785, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,53239583700018,0.9885128736495972,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,"{""bias"": 1.1616770029067993, ""margin"": 4.45496940612793, ""prob_from_margin"": 0.9885128134751087, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.4366273880004883, ""value"": 0.781983494758606, ""model_input"": 0.781983494758606}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.0109018087387085, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_association"", ""shap"": -0.6870747208595276, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.6401585340499878, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.5273564457893372, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.5206125974655151, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5041963458061218, ""value"": 0.5176767676767676, ""model_input"": 0.5176767676767676}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3757639229297638, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.3549800217151642, ""value"": 0.2857142857142857, ""model_input"": 0.2857142857142857}, {""feature"": ""name_semantic_second"", ""shap"": -0.30845192074775696, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES-CHARPIEU,53239583700018,0.9885128736495972,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,"{""bias"": 1.1616770029067993, ""margin"": 4.45496940612793, ""prob_from_margin"": 0.9885128134751087, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.4366273880004883, ""value"": 0.781983494758606, ""model_input"": 0.781983494758606}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.0109018087387085, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_association"", ""shap"": -0.6870747208595276, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.6401585340499878, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.5273564457893372, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.5206125974655151, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5041963458061218, ""value"": 0.5176767676767676, ""model_input"": 0.5176767676767676}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3757639229297638, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.3549800217151642, ""value"": 0.2857142857142857, ""model_input"": 0.2857142857142857}, {""feature"": ""name_semantic_second"", ""shap"": -0.30845192074775696, ""value"": 0.0, ""model_input"": 0.0}]}"
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,53300386900013,0.9811413288116455,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,"{""bias"": 1.1616770029067993, ""margin"": 3.9517369270324707, ""prob_from_margin"": 0.981141203543761, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.610501289367676, ""value"": 0.7524880170822144, ""model_input"": 0.7524880170822144}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.2561047077178955, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8766436576843262, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""is_association"", ""shap"": -0.5160471796989441, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.44866475462913513, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""addr_token_overlap"", ""shap"": -0.43164536356925964, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3735939860343933, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.35693490505218506, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.3156254291534424, ""value"": 0.2692307692307693, ""model_input"": 0.2692307692307693}, {""feature"": ""name_length_max"", ""shap"": -0.2906225919723511, ""value"": 48.0, ""model_input"": 48.0}]}"
