crm_id,crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,candidate_state,candidate_last_treatment_date,rank,shap
16,AST DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,51930431500020,0.9790028929710388,AST SERVICES,78 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2025-03-05 13:07:15,1,"{""bias"": 1.1616770029067993, ""margin"": 3.8421525955200195, ""prob_from_margin"": 0.9790029477671972, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.818681001663208, ""value"": 0.9433861970901489, ""model_input"": 0.9433861970901489}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.1987073421478271, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""name_sim_max_etab"", ""shap"": -1.0923748016357422, ""value"": 0.7692307692307693, ""model_input"": 0.7692307692307693}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 1.0262006521224976, ""value"": 0.7692307692307693, ""model_input"": 0.7692307692307693}, {""feature"": ""token_overlap_ul"", ""shap"": 0.9725727438926697, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": -0.8935526013374329, ""value"": 43.0, ""model_input"": 43.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5354142785072327, ""value"": 0.5977205882352942, ""model_input"": 0.5977205882352942}, {""feature"": ""addr_token_overlap"", ""shap"": -0.5282347798347473, ""value"": 0.1, ""model_input"": 0.1}, {""feature"": ""name_semantic_second"", ""shap"": 0.35954520106315613, ""value"": 0.767039954662323, ""model_input"": 0.767039954662323}, {""feature"": ""type_of_max_name"", ""shap"": 0.3328763544559479, ""value"": 7.0, ""model_input"": 7.0}]}"
16,AST DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,51930431500012,0.945301353931427,AST SERVICES,20 BOULEVARD CHARLES DE GAULLE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 07:28:05,2,"{""bias"": 1.1616770029067993, ""margin"": 2.849666118621826, ""prob_from_margin"": 0.9453014214650222, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.6693015098571777, ""value"": 0.9433861970901489, ""model_input"": 0.9433861970901489}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.2210783958435059, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""name_sim_max_etab"", ""shap"": -1.0946191549301147, ""value"": 0.7692307692307693, ""model_input"": 0.7692307692307693}, {""feature"": ""token_overlap_ul"", ""shap"": 1.035530924797058, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.9612398147583008, ""value"": 0.7692307692307693, ""model_input"": 0.7692307692307693}, {""feature"": ""street_number_diff"", ""shap"": -0.9357200264930725, ""value"": 15.0, ""model_input"": 15.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.7782076597213745, ""value"": 0.09090909090909091, ""model_input"": 0.09090909090909091}, {""feature"": ""name_addr_consistency"", ""shap"": -0.44363877177238464, ""value"": 0.5456862745098039, ""model_input"": 0.5456862745098039}, {""feature"": ""is_siege"", ""shap"": -0.3906184434890747, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.3320665955543518, ""value"": 0.3529411764705882, ""model_input"": 0.3529411764705882}]}"
16,AST DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,92437886200305,0.41478022933006287,MC2A,35 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-04 05:17:41,3,"{""bias"": 1.1616770029067993, ""margin"": -0.34423863887786865, ""prob_from_margin"": 0.4147802298357876, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.156378746032715, ""value"": 0.4068058729171753, ""model_input"": 0.4068058729171753}, {""feature"": ""name_addr_consistency"", ""shap"": 0.8213376402854919, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.6904903650283813, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.6122024059295654, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""name_jaro_max"", ""shap"": 0.5942099094390869, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.5654801726341248, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""street_number_diff"", ""shap"": 0.5402392148971558, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.5139263272285461, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.37755125761032104, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3603286147117615, ""value"": 0.0, ""model_input"": 0.0}]}"
16,AST DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,39254982000943,0.399109423160553,AST GROUPE,81 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-05 02:10:46,4,"{""bias"": 1.1616770029067993, ""margin"": -0.4091759920120239, ""prob_from_margin"": 0.3991097192575673, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.8398661613464355, ""value"": 0.9461020827293396, ""model_input"": 0.9461020827293396}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.3886792659759521, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_number_diff"", ""shap"": -1.1253209114074707, ""value"": 46.0, ""model_input"": 46.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -1.0792732238769531, ""value"": 0.8366666666666667, ""model_input"": 0.8366666666666667}, {""feature"": ""addr_token_overlap"", ""shap"": -0.7194799780845642, ""value"": 0.1, ""model_input"": 0.1}, {""feature"": ""name_count"", ""shap"": -0.5296196937561035, ""value"": 5.0, ""model_input"": 5.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.5097064971923828, ""value"": 0.5912698412698413, ""model_input"": 0.5912698412698413}, {""feature"": ""token_overlap_ul"", ""shap"": -0.46234211325645447, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.45847275853157043, ""value"": 0.6061732026143791, ""model_input"": 0.6061732026143791}, {""feature"": ""name_semantic_second"", ""shap"": 0.45581477880477905, ""value"": 0.767039954662323, ""model_input"": 0.767039954662323}]}"
16,AST DECINES,"35 rue Emile Zola, Rez-de-chaussée",69150,DECINES CHARPIEU,38044099000022,0.29016605019569397,G'MECA,125 RUE RASPAIL,DECINES-CHARPIEU,69150,69275,FERME,2025-02-01 02:49:03,5,"{""bias"": 1.1616770029067993, ""margin"": -0.8945764303207397, ""prob_from_margin"": 0.2901663164837064, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -2.226956844329834, ""value"": 0.37133675813674927, ""model_input"": 0.37133675813674927}, {""feature"": ""name_jaro_max"", ""shap"": 0.8513393402099609, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.8057782053947449, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7806960940361023, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.6554741263389587, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.4914970397949219, ""value"": 90.0, ""model_input"": 90.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.4488685727119446, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.4424036145210266, ""value"": 0.1111111111111111, ""model_input"": 0.1111111111111111}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3874013423919678, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": -0.37901973724365234, ""value"": 0.0, ""model_input"": 0.0}]}"
54,ATOUT GAZ,"89 Avenue des Bruyères, Bâtiment B",69150,DECINES CHARPIEU,53011730800029,0.9926294088363647,CLIM A LYON,89 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,OUVERT,2025-02-13 02:28:28,1,"{""bias"": 1.1616770029067993, ""margin"": 4.902864933013916, ""prob_from_margin"": 0.9926294487637661, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.4015562534332275, ""value"": 0.8874449133872986, ""model_input"": 0.8874449133872986}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.0323344469070435, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""token_overlap_ul"", ""shap"": 0.7729721069335938, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.6908387541770935, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.4121449887752533, ""value"": 0.317746102809906, ""model_input"": 0.317746102809906}, {""feature"": ""street_number_diff"", ""shap"": 0.40252652764320374, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": 0.37694650888442993, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.3391946852207184, ""value"": 0.8419377162629758, ""model_input"": 0.8419377162629758}, {""feature"": ""name_levenshtein_max"", ""shap"": -0.16904205083847046, ""value"": 0.5294117647058824, ""model_input"": 0.5294117647058824}, {""feature"": ""name_city_overlap_max"", ""shap"": -0.13910873234272003, ""value"": 0.0, ""model_input"": 0.0}]}"
54,ATOUT GAZ,"89 Avenue des Bruyères, Bâtiment B",69150,DECINES CHARPIEU,80812847400018,0.9779217839241028,RG MAINTENANCE GAZ,48 RUE RASPAIL,DECINES CHARPIEU,69150,69275,FERME,2024-03-30 07:07:13,2,"{""bias"": 1.1616770029067993, ""margin"": 3.7908310890197754, ""prob_from_margin"": 0.9779216289493908, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.2006115913391113, ""value"": 0.7154693603515625, ""model_input"": 0.7154693603515625}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.287327766418457, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.599452793598175, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_number_diff"", ""shap"": -0.4460785686969757, ""value"": 41.0, ""model_input"": 41.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.34281402826309204, ""value"": 0.23529411764705888, ""model_input"": 0.23529411764705888}, {""feature"": ""name_semantic_second"", ""shap"": -0.3278946578502655, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.32672372460365295, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.3174155354499817, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.3033875524997711, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""addr_jaro"", ""shap"": -0.29319456219673157, ""value"": 0.6121721415839063, ""model_input"": 0.6121721415839063}]}"
54,ATOUT GAZ,"89 Avenue des Bruyères, Bâtiment B",69150,DECINES CHARPIEU,80812847400026,0.9711488485336304,RG MAINTENANCE GAZ,98 AVENUE EDOUARD HERRIOT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 06:42:00,3,"{""bias"": 1.1616770029067993, ""margin"": 3.5163278579711914, ""prob_from_margin"": 0.9711487928239741, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.2167489528656006, ""value"": 0.7154693603515625, ""model_input"": 0.7154693603515625}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.2458895444869995, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.7007659673690796, ""value"": 9.0, ""model_input"": 9.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.6421110033988953, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""street_name_jaro"", ""shap"": -0.4835507273674011, ""value"": 0.6756655741475476, ""model_input"": 0.6756655741475476}, {""feature"": ""name_addr_consistency"", ""shap"": 0.33870089054107666, ""value"": 0.33257080610021783, ""model_input"": 0.33257080610021783}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.33646801114082336, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.3173826038837433, ""value"": 0.1111111111111111, ""model_input"": 0.1111111111111111}, {""feature"": ""type_of_max_name"", ""shap"": 0.30784547328948975, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.288900762796402, ""value"": 0.0, ""model_input"": 0.0}]}"
54,ATOUT GAZ,"89 Avenue des Bruyères, Bâtiment B",69150,DECINES CHARPIEU,33139662200010,0.9563272595405579,PETROLE GAZ SERVICES,12 RUE CURIE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 09:44:54,4,"{""bias"": 1.1616770029067993, ""margin"": 3.0863757133483887, ""prob_from_margin"": 0.9563272451954615, ""top"": [{""feature"": ""name_sim_max_etab"", ""shap"": 1.179343581199646, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_max"", ""shap"": 1.1490154266357422, ""value"": 0.6678473949432373, ""model_input"": 0.6678473949432373}, {""feature"": ""token_overlap_ul"", ""shap"": 0.6150622367858887, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""type_of_max_name"", ""shap"": 0.5479810237884521, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.4018011689186096, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_gap"", ""shap"": -0.39874404668807983, ""value"": 0.5444444444444444, ""model_input"": 0.5444444444444444}, {""feature"": ""name_semantic_second"", ""shap"": -0.3747407793998718, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.3704748749732971, ""value"": 77.0, ""model_input"": 77.0}, {""feature"": ""addr_levenshtein"", ""shap"": -0.25508981943130493, ""value"": 0.23529411764705888, ""model_input"": 0.23529411764705888}, {""feature"": ""name_count"", ""shap"": 0.22300291061401367, ""value"": 1.0, ""model_input"": 1.0}]}"
54,ATOUT GAZ,"89 Avenue des Bruyères, Bâtiment B",69150,DECINES CHARPIEU,33139662200028,0.9467355608940125,PETROLE GAZ SERVICES,22 RUE DE LA REPUBLIQUE,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 09:44:54,5,"{""bias"": 1.1616770029067993, ""margin"": 2.877749443054199, ""prob_from_margin"": 0.9467354878941346, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 1.159806489944458, ""value"": 0.6678473949432373, ""model_input"": 0.6678473949432373}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.1525312662124634, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.609500527381897, ""value"": 0.5, ""model_input"": 0.5}, {""feature"": ""type_of_max_name"", ""shap"": 0.5022826790809631, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_addr_consistency"", ""shap"": 0.46854665875434875, ""value"": 0.3137343705598181, ""model_input"": 0.3137343705598181}, {""feature"": ""street_number_diff"", ""shap"": -0.4512966275215149, ""value"": 67.0, ""model_input"": 67.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.3997000455856323, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.3567143380641937, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": -0.33329522609710693, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_gap"", ""shap"": -0.27666187286376953, ""value"": 0.5444444444444444, ""model_input"": 0.5444444444444444}]}"
29,BAGTROTTER,20 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,38068469600095,0.9994392991065979,BAGTROTTER,20 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 10:44:13,1,"{""bias"": 1.1616770029067993, ""margin"": 7.4858927726745605, ""prob_from_margin"": 0.9994393723271617, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.1923511028289795, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.13755202293396, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.7383202910423279, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_token_overlap_max"", ""shap"": 0.7164803147315979, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.6036816239356995, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.49616873264312744, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.48379218578338623, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.47406327724456787, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""is_siege"", ""shap"": -0.4647234380245209, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_jaro_gap"", ""shap"": 0.3227650821208954, ""value"": 1.0, ""model_input"": 1.0}]}"
29,BAGTROTTER,20 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,84793578000019,0.9378796219825745,20 BARBEZAT,20 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 15:12:40,2,"{""bias"": 1.1616770029067993, ""margin"": 2.7145466804504395, ""prob_from_margin"": 0.9378795729259879, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.5474166870117188, ""value"": 0.4855402708053589, ""model_input"": 0.4855402708053589}, {""feature"": ""addr_token_overlap"", ""shap"": 1.4742653369903564, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.069286584854126, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.7739888429641724, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.59837406873703, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5498219728469849, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.49437618255615234, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""type_of_max_name"", ""shap"": 0.486045241355896, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_length_max"", ""shap"": -0.32295042276382446, ""value"": 11.0, ""model_input"": 11.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3227745592594147, ""value"": 0.0, ""model_input"": 0.0}]}"
29,BAGTROTTER,20 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,66595018400259,0.934287428855896,OUEST ISOL,20 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,FERME,2025-01-27 02:24:51,3,"{""bias"": 1.1616770029067993, ""margin"": 2.6544930934906006, ""prob_from_margin"": 0.9342873804605888, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.4400181770324707, ""value"": 0.485038697719574, ""model_input"": 0.485038697719574}, {""feature"": ""addr_token_overlap"", ""shap"": 1.4194015264511108, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.0078325271606445, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.572323203086853, ""value"": 0.5523809523809524, ""model_input"": 0.5523809523809524}, {""feature"": ""addr_jaro"", ""shap"": 0.5411233305931091, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5380560755729675, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_count"", ""shap"": -0.4708966016769409, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_semantic_gap"", ""shap"": 0.43781861662864685, ""value"": 0.020227402448654175, ""model_input"": 0.020227402448654175}, {""feature"": ""type_of_max_name"", ""shap"": 0.42745548486709595, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3345898389816284, ""value"": 0.0, ""model_input"": 0.0}]}"
29,BAGTROTTER,20 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,39043942000089,0.8920670747756958,DEBEAUX,20 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,FERME,2024-03-30 18:08:30,4,"{""bias"": 1.1616770029067993, ""margin"": 2.1120312213897705, ""prob_from_margin"": 0.8920670619841459, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.498326301574707, ""value"": 0.48431581258773804, ""model_input"": 0.48431581258773804}, {""feature"": ""addr_token_overlap"", ""shap"": 1.4102325439453125, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 1.0962871313095093, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.6330662369728088, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_levenshtein"", ""shap"": 0.5090457797050476, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_etab"", ""shap"": 0.5008801221847534, ""value"": 0.3991452991452991, ""model_input"": 0.3991452991452991}, {""feature"": ""name_addr_consistency"", ""shap"": -0.4508340358734131, ""value"": 0.49523809523809526, ""model_input"": 0.49523809523809526}, {""feature"": ""name_length_max"", ""shap"": -0.4475300908088684, ""value"": 7.0, ""model_input"": 7.0}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.353747695684433, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_count"", ""shap"": 0.3214852213859558, ""value"": 2.0, ""model_input"": 2.0}]}"
29,BAGTROTTER,20 Rue Paul et Marc Barbezat,69150,DECINES-CHARPIEU,85120177200031,0.8882511854171753,SP COATING,20 RUE PAUL ET MARC BARBEZAT,DECINES-CHARPIEU,69150,69275,OUVERT,2024-03-30 00:01:31,5,"{""bias"": 1.1616770029067993, ""margin"": 2.073000907897949, ""prob_from_margin"": 0.8882511818558517, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": -1.7413139343261719, ""value"": 0.45905202627182007, ""model_input"": 0.45905202627182007}, {""feature"": ""addr_token_overlap"", ""shap"": 1.368659257888794, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""street_number_diff"", ""shap"": 0.9688045978546143, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_jaro"", ""shap"": 0.7314121723175049, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_addr_consistency"", ""shap"": -0.5025196075439453, ""value"": 0.47222222222222227, ""model_input"": 0.47222222222222227}, {""feature"": ""addr_levenshtein"", ""shap"": 0.49924972653388977, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""name_sim_max_ul"", ""shap"": -0.44445741176605225, ""value"": 0.4222222222222222, ""model_input"": 0.4222222222222222}, {""feature"": ""type_of_max_name"", ""shap"": 0.37877941131591797, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.3267020285129547, ""value"": 0.47222222222222227, ""model_input"": 0.47222222222222227}, {""feature"": ""name_token_overlap_max"", ""shap"": -0.3203248977661133, ""value"": 0.0, ""model_input"": 0.0}]}"
122,BLANC ROSSET LYON,5 Rue du Mont-Blanc,69960,CORBAS,30139418500047,0.999278724193573,LE PERE BLANC ALPES VOLAILLES,1 RUE DU MONT BLANC,CORBAS,69960,69273,FERME,2024-03-22 15:40:57,1,"{""bias"": 1.1616770029067993, ""margin"": 7.233748435974121, ""prob_from_margin"": 0.999278710507293, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.842012643814087, ""value"": 0.9374607801437378, ""model_input"": 0.9374607801437378}, {""feature"": ""name_token_overlap_max"", ""shap"": 1.2369979619979858, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": 0.925267219543457, ""value"": 0.592156862745098, ""model_input"": 0.592156862745098}, {""feature"": ""token_overlap_ul"", ""shap"": 0.8401970863342285, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""street_number_diff"", ""shap"": -0.5798253417015076, ""value"": 4.0, ""model_input"": 4.0}, {""feature"": ""name_crm_contains_cand_max"", ""shap"": 0.578482985496521, ""value"": 1.0, ""model_input"": 1.0}, {""feature"": ""addr_token_overlap"", ""shap"": 0.4514606297016144, ""value"": 0.6666666666666666, ""model_input"": 0.6666666666666666}, {""feature"": ""is_siege"", ""shap"": -0.3949962854385376, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_sim_max_etab"", ""shap"": -0.2784992754459381, ""value"": 0.592156862745098, ""model_input"": 0.592156862745098}, {""feature"": ""name_jaro_max"", ""shap"": 0.24173706769943237, ""value"": 0.9411764705882353, ""model_input"": 0.9411764705882353}]}"
122,BLANC ROSSET LYON,5 Rue du Mont-Blanc,69960,CORBAS,41196973600015,0.9897322058677673,WBD LYON,21 AVENUE DE MONTMARTIN,CORBAS,69960,69273,FERME,2024-03-30 02:28:56,2,"{""bias"": 1.1616770029067993, ""margin"": 4.568424701690674, ""prob_from_margin"": 0.9897322313512263, ""top"": [{""feature"": ""name_semantic_max"", ""shap"": 2.2411041259765625, ""value"": 0.7240020632743835, ""model_input"": 0.7240020632743835}, {""feature"": ""name_sim_max_etab"", ""shap"": 1.1425888538360596, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""street_number_diff"", ""shap"": -0.6903535723686218, ""value"": 16.0, ""model_input"": 16.0}, {""feature"": ""token_overlap_ul"", ""shap"": 0.5055091977119446, ""value"": 0.3333333333333333, ""model_input"": 0.3333333333333333}, {""feature"": ""name_addr_consistency"", ""shap"": 0.4186186194419861, ""value"": 0.32985135289764944, ""model_input"": 0.32985135289764944}, {""feature"": ""name_sim_max_pm_dirigeant"", ""shap"": -0.34928539395332336, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""addr_token_overlap"", ""shap"": -0.34162381291389465, ""value"": 0.0, ""model_input"": 0.0}, {""feature"": ""name_semantic_second"", ""shap"": 0.3231748044490814, ""value"": 0.5658261775970459, ""model_input"": 0.5658261775970459}, {""feature"": ""addr_jaro"", ""shap"": -0.31104111671447754, ""value"": 0.578883803712179, ""model_input"": 0.578883803712179}, {""feature"": ""type_of_max_name"", ""shap"": 0.2802898585796356, ""value"": 7.0, ""model_input"": 7.0}]}"
